	Unclassified	g__Abiotrophia	g__Acholeplasma	g__Achromobacter	g__Acidibacter	g__Acidovorax	g__Acinetobacter	g__Actinobacillus	g__Actinomyces	g__Actinomycetospora	g__Actinotalea	g__Aeribacillus	g__Aerococcus	g__Aeromonas	g__Aestuariimicrobium	g__Afipia	g__Agathobacter	g__Agathobaculum	g__Aggregatibacter	g__Agrobacterium	g__Ahniella	g__Alcaligenes	g__Algoriphagus	g__Alishewanella	g__Alistipes	g__Alkanindiges	g__Allisonella	g__Alloiococcus	g__Alloprevotella	g__Alloscardovia	g__Alteraurantiacibacter	g__Altererythrobacter	g__Alysiella	g__Aminipila	g__Ammoniphilus	g__Amphiplicatus	g__Anaerobacterium	g__Anaerobutyricum	g__Anaerococcus	g__Anaeroglobus	g__Anaerolinea	g__Anaerostipes	g__Anaerovorax	g__Anoxybacillus	g__Aquabacterium	g__Aquimonas	g__Arachnia	g__Arcobacter	g__Arcticibacter	g__Arenimonas	g__Arthrobacter	g__Asteroleplasma	g__Asticcacaulis	g__Aurantisolimonas	g__Aureimonas	g__Auricoccus-Abyssicoccus	g__Azohydromonas	g__Azospirillum	g__Bacillus	g__Bacteriovorax	g__Bacteroides	g__Barrientosiimonas	g__Bergeriella	g__Bergeyella	g__Berryella	g__Bifidobacterium	g__Bilophila	g__Blautia	g__Blvii28_wastewater-sludge_group	g__Bosea	g__Brachybacterium	g__Bradyrhizobium	g__Brevibacillus	g__Brevibacterium	g__Brevundimonas	g__Breznakibacter	g__Brooklawnia	g__Brucella	g__Bulleidia	g__Burkholderia-Caballeronia-Paraburkholderia	g__Butyribacter	g__Butyricimonas	g__Butyrivibrio	g__Caldimonas	g__Calidithermus	g__Campylobacter	g__Candidatus_Accumulibacter	g__Candidatus_Berkiella	g__Candidatus_Saccharimonas	g__Candidatus_Udaeobacter	g__Capnocytophaga	g__Caproiciproducens	g__Cardiobacterium	g__Carnobacterium	g__Castellaniella	g__Catenibacillus	g__Catenibacterium	g__Catenisphaera	g__Catonella	g__Caulobacter	g__Cellulomonas	g__Cellvibrio	g__Cereibacter	g__Christensenellaceae_R-7_group	g__Chroococcidiopsis_PCC_7203	g__Chroococcidiopsis_SAG_2023	g__Chryseobacterium	g__Chryseomicrobium	g__Chthonobacter	g__Cloacibacterium	g__Clostridium	g__Cnuella	g__Cohnella	g__Colidextribacter	g__Collinsella	g__Comamonas	g__Conexibacter	g__Coprobacillus	g__Coprococcus	g__Corynebacterium	g__Croceibacterium	g__Cryptobacterium	g__Cupriavidus	g__Curtobacterium	g__Curvibacter	g__Cutibacterium	g__DEV114	g__Daejeonella	g__Dechlorobacter	g__Defluviitaleaceae_UCG-011	g__Deinococcus	g__Delftia	g__Demequina	g__Dermabacter	g__Dermatophilus	g__Desulfobulbus	g__Desulfomicrobium	g__Desulfovibrio	g__Devosia	g__Dialister	g__Diaphorobacter	g__Dietzia	g__Dolosigranulum	g__Dorea	g__Dyadobacter	g__Effusibacillus	g__Eggerthella	g__Eggerthia	g__Eikenella	g__Empedobacter	g__Endomicrobium	g__Enhydrobacter	g__Ensifer	g__Enterobacter	g__Enterocloster	g__Enterococcus	g__Ercella	g__Erysipelothrix	g__Erysipelotrichaceae_UCG-006	g__Erysipelotrichaceae_UCG-008	g__Erythrobacter	g__Escherichia-Shigella	g__Exiguobacterium	g__Extibacter	g__Ezakiella	g__F0058	g__F0332	g__Faecalibacterium	g__Faecalimonas	g__Family_XIII_AD3011_group	g__Family_XIII_UCG-001	g__Fannyhessea	g__Fastidiosipila	g__Fenollaria	g__Fermentibacillus	g__Ferruginibacter	g__Fibrella	g__Filifactor	g__Finegoldia	g__Flaviaestuariibacter	g__Flavihumibacter	g__Flavimobilis	g__Flavisolibacter	g__Flavobacterium	g__Flavonifractor	g__Flexilinea	g__Fluviicola	g__Fretibacterium	g__Fuscovulum	g__Fusicatenibacter	g__Fusobacterium	g__Gardnerella	g__Gemella	g__Gemmata	g__Gemmatimonas	g__Gemmiger	g__Gemmobacter	g__Geobacillus	g__Georgenia	g__Glutamicibacter	g__Gordonia	g__Gordonibacter	g__Granulicatella	g__HN-HF0106	g__Haemophilus	g__Halobacillus	g__Halomonas	g__Haoranjiania	g__Hassallia	g__Herbaspirillum	g__Holdemanella	g__Hornefia	g__Howardella	g__Hoylesella	g__Hungatella	g__Hydrogenophaga	g__Hymenobacter	g__Ideonella	g__Incertae_Sedis	g__Intestinibacter	g__Janibacter	g__Jeotgalicoccus	g__Johnsonella	g__Jonesia	g__Kineosphaera	g__Kingella	g__Kinneretia	g__Klebsiella	g__Knoellia	g__Kocuria	g__Kytococcus	g__Lachnoanaerobaculum	g__Lachnoclostridium	g__Lachnospira	g__Lachnospiraceae_FE2018_group	g__Lachnospiraceae_NK3A20_group	g__Lachnospiraceae_NK4A136_group	g__Lachnospiraceae_UCG-008	g__Lacibacter	g__Lacrimispora	g__Lacticaseibacillus	g__Lactobacillus	g__Lancefieldella	g__Lautropia	g__Lawsonella	g__Legionella	g__Leifsonia	g__Lentibacillus	g__Lentimicrobium	g__Leptotrichia	g__Leucobacter	g__Leuconostoc	g__Leyella	g__Lichenibacterium	g__Ligilactobacillus	g__Limibaculum	g__Limnobacter	g__Limosilactobacillus	g__Litorilinea	g__Luteimonas	g__Luteococcus	g__Luteolibacter	g__Lysinibacillus	g__Lysobacter	g__Mannheimia	g__Marinobacter	g__Marinococcus	g__Marmoricola	g__Massilia	g__Mediterraneibacter	g__Megamonas	g__Megasphaera	g__Mesobacillus	g__Metabacillus	g__Methylobacillus	g__Methylobacterium	g__Methylocella	g__Methylophilus	g__Methylopila	g__Methylorubrum	g__Microbacterium	g__Microcella	g__Micrococcus	g__Micropruina	g__Microvirga	g__Mobiluncus	g__Mogibacterium	g__Moraxella	g__Morganella	g__Moryella	g__Mucilaginibacter	g__Murdochiella	g__Muricoccus	g__Mycobacterium	g__Mycoplasma	g__Myxosarcina_SAG_30.84	g__NK4A214_group	g__Nafulsella	g__Neisseria	g__Neobacillus	g__Neorhizobium	g__Nevskia	g__Nibribacter	g__Niveispirillum	g__Nocardioides	g__Noviherbaspirillum	g__Novispirillum	g__Novosphingobium	g__OLB12	g__Oceanobacillus	g__Odoribacter	g__Oleiharenicola	g__Olsenella	g__Oribacterium	g__Ornithinimicrobium	g__Ornithobacterium	g__Oscillibacter	g__Ottowia	g__Paenarthrobacter	g__Paenibacillus	g__Palleronia-Pseudomaribius	g__Paludibacter	g__Paludisphaera	g__Pantoea	g__Parabacteroides	g__Paracoccus	g__Paradevosia	g__Parafilimonas	g__Paraprevotella	g__Parascardovia	g__Parvimonas	g__Paucibacter	g__Pedobacter	g__Pelistega	g__Pelospora	g__Peptoanaerobacter	g__Peptococcus	g__Peptoniphilus	g__Peptostreptococcus	g__Peredibacter	g__Peribacillus	g__Phascolarctobacterium	g__Phaselicystis	g__Phenylobacterium	g__Phocaeicola	g__Phreatobacter	g__Planifilum	g__Pontibacter	g__Porphyromonas	g__Prevotella	g__Prevotellaceae_NK3B31_group	g__Priestia	g__Propionibacterium	g__Propionicicella	g__Propioniciclava	g__Propionivibrio	g__Prosthecobacter	g__Proteiniclasticum	g__Proteiniphilum	g__Proteus	g__Pseudaeromonas	g__Pseudidiomarina	g__Pseudochrobactrum	g__Pseudoleptotrichia	g__Pseudomonas	g__Pseudonocardia	g__Pseudoramibacter	g__Pseudorhodoplanes	g__Pseudoxanthomonas	g__Psychrobacter	g__Puia	g__Pyramidobacter	g__Qinpengyuania	g__Qipengyuania	g__Ralstonia	g__Ramlibacter	g__Reyranella	g__Rheinheimera	g__Rhizobacter	g__Rhizobium	g__Rhizorhabdus	g__Rhodococcus	g__Rhodocytophaga	g__Rhodovarius	g__Rikenellaceae_RC9_gut_group	g__Romboutsia	g__Roseateles	g__Roseburia	g__Roseimarinus	g__Roseomonas	g__Rossellomorea	g__Rothia	g__Rubellimicrobium	g__Rubritepida	g__Rubrobacter	g__Rufibacter	g__Ruminococcus	g__Ruthenibacterium	g__S5-A14a	g__SKP-2	g__SM1A02	g__Saccharofermentans	g__Saccharopolyspora	g__Salinicoccus	g__Scardovia	g__Schaalia	g__Schinkia	g__Sediminibacterium	g__Segatella	g__Selenomonas	g__Senegalimassilia	g__Serinicoccus	g__Serratia	g__Shewanella	g__Shinella	g__Shuttleworthia	g__Skermanella	g__Slackia	g__Sneathia	g__Solitalea	g__Solobacterium	g__Sphaerochaeta	g__Sphingobacterium	g__Sphingobium	g__Sphingomonas	g__Staphylococcus	g__Stenotrophomonas	g__Stomatobaculum	g__Streptobacillus	g__Streptococcus	g__Succiniclasticum	g__Succinivibrio	g__Sutterella	g__TM7a	g__TM7x	g__Tannerella	g__Tautonia	g__Tepidicella	g__Terrimonas	g__Tessaracoccus	g__Tetrasphaera	g__Thauera	g__Thermomonas	g__Thermus	g__Thioclava	g__Thomasclavelia	g__Treponema	g__Truepera	g__Tsuneonella	g__Tumebacillus	g__Tyzzerella	g__UBA12409	g__UCG-002	g__UCG-003	g__UCG-004	g__UCG-005	g__Uliginosibacterium	g__Ureaplasma	g__Vampirovibrio	g__Varibaculum	g__Variovorax	g__Veillonella	g__Verruc-01	g__Verticiella	g__Vibrio	g__Vulcaniibacterium	g__W5053	g__Weissella	g__Xanthobacter	g__Xylanibacter	g__Zoogloea	g__[Clostridium]_innocuum_group	g__[Eubacterium]_brachy_group	g__[Eubacterium]_eligens_group	g__[Eubacterium]_saphenum_group	g__[Eubacterium]_sulci_group	g__[Eubacterium]_xylanophilum_group	g__[Eubacterium]_yurii_group	g__[Polyangium]_brachysporum_group	g__[Ruminococcus]_gnavus_group
SRR12750669	1.87978	3.46541	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	0.992478	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	6.66187	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	2.54308	-0.953432	-0.953432	-0.953432	1.99101	3.28067	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	5.57599	-0.953432	-0.953432	-0.953432	-0.953432	5.55534	4.30926	4.48899	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	1.24379	-0.953432	-0.953432	-0.953432	3.7194	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	4.79914	-0.953432	-0.953432	5.39745	-0.953432	3.36406	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	6.49839	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	3.33703	4.9243	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	3.55743	4.08999	-0.953432	-0.953432	-0.953432	3.41602	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	3.80874	-0.953432	5.39396	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	3.33703	5.37629	-0.953432	-0.953432	2.48056	-0.953432	-0.953432	3.15744	-0.953432	-0.953432	-0.953432	-0.953432	2.41386	-0.953432	5.65726	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	4.71989	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	6.27713	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	3.55743	-0.953432	-0.953432	8.15077	-0.953432	6.81679	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	2.60192	-0.953432	4.39843	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	2.89672	3.48922	4.9243	-0.953432	-0.953432	-0.953432	-0.953432	7.34336	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	1.24379	-0.953432	-0.953432	3.57917	2.18206	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	8.34757	3.89076	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	4.94097	-0.953432	-0.953432	-0.953432	-0.953432	5.50019	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	5.14014	-0.953432	3.90638	4.30926	5.90828	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	6.58613	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	3.96655	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	4.21135	-0.953432	-0.953432	2.09109	-0.953432	6.63083	-0.953432	-0.953432	-0.953432	-0.953432	2.54308	2.97839	4.00941	6.69101	-0.953432	-0.953432	1.87978	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	8.31753	7.65342	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	2.85323	6.19884	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	2.93839	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	2.60192	-0.953432	-0.953432	3.6813	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	3.25126	-0.953432	-0.953432	5.79767	6.50418	3.36406	-0.953432	7.7877	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	5.51582	-0.953432	5.44516	-0.953432	-0.953432	-0.953432	-0.953432	2.3424	-0.953432	3.46541	-0.953432	6.44719	-0.953432	1.75462	1.99101	-0.953432	-0.953432	1.87978	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	7.42197	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	2.26544	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	-0.953432	3.48922	3.51248	-0.953432	-0.953432	5.79063	-0.953432	-0.953432
SRR12750670	5.39857	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	2.16714	-0.777301	5.39857	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	3.07285	-0.777301	-0.777301	-0.777301	3.36583	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	5.61462	-0.777301	-0.777301	3.96763	-0.777301	-0.777301	-0.777301	3.51316	-0.777301	5.45515	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	6.11737	-0.777301	-0.777301	4.58399	-0.777301	6.37026	-0.777301	5.60789	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	4.15717	-0.777301	-0.777301	-0.777301	-0.777301	2.88626	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	8.87368	-0.777301	-0.777301	-0.777301	-0.777301	5.00652	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	3.71133	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	5.66045	-0.777301	-0.777301	-0.777301	-0.777301	3.39709	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	3.02936	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	3.93223	-0.777301	-0.777301	4.11305	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	2.83362	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	4.83217	-0.777301	8.34911	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	6.44014	-0.777301	8.4111	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	4.4957	7.0638	-0.777301	-0.777301	-0.777301	-0.777301	6.1821	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	4.58399	4.19943	-0.777301	-0.777301	3.93223	-0.777301	-0.777301	-0.777301	4.97527	-0.777301	-0.777301	2.77805	-0.777301	3.77658	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	3.5665	-0.777301	-0.777301	5.72848	5.29804	-0.777301	-0.777301	-0.777301	6.64746	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	3.95009	-0.777301	-0.777301	-0.777301	3.19299	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	3.54019	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	3.7553	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	4.516	-0.777301	-0.777301	2.65669	-0.777301	4.3526	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	4.66512	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	7.45248	7.12037	-0.777301	-0.777301	-0.777301	-0.777301	3.11452	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	6.02398	2.65669	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	4.74015	-0.777301	-0.777301	5.21166	4.41008	-0.777301	-0.777301	8.1632	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	3.61715	3.23003	-0.777301	3.79741	-0.777301	8.86294	-0.777301	3.95009	-0.777301	3.79741	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	3.30024	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	6.62941	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	4.82482	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301	-0.777301
SRR12750671	3.06633	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	3.92132	6.13376	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	2.02036	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	2.39985	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	5.2873	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	4.63156	-0.544586	-0.544586	3.92132	-0.544586	4.31523	-0.544586	4.31523	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	2.02036	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	3.56629	-0.544586	-0.544586	-0.544586	-0.544586	8.69812	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	3.79922	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	2.75125	-0.544586	1.65264	-0.544586	-0.544586	3.21661	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	3.42571	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	2.02036	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	4.57341	-0.544586	-0.544586	1.06485	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	8.01356	-0.544586	4.67577	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	6.80336	-0.544586	8.34155	-0.544586	4.6428	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	4.53682	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	3.92132	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	3.01076	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	5.97013	3.49847	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	1.40132	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	4.03012	2.16346	3.53295	-0.544586	-0.544586	4.67577	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	3.06633	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	8.322	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	2.16346	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	3.74587	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	1.40132	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	1.85331	6.39564	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	4.33061	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	3.89807	-0.544586	-0.544586	-0.544586	1.85331	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	7.36049	-0.544586	-0.544586	2.75125	-0.544586	-0.544586	-0.544586	6.46663	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	1.65264	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	2.67429	-0.544586	8.48603	-0.544586	-0.544586	2.02036	1.40132	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	1.40132	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	1.40132	-0.544586	-0.544586	-0.544586	8.47617	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	2.67429	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586	-0.544586
